t,plant,axis,Conc_Nitrates_Soil,Tsoil,mineralisation,nitrates,volume
41,1,MS,1208747.12944,15.29167,0.00512,1208747.12944,1
42,1,MS,1206446.34923,14.75000,0.00490,1206446.34923,1
43,1,MS,1204277.83193,13.94167,0.00460,1204277.83193,1
44,1,MS,1202337.59384,12.75000,0.00418,1202337.59384,1
45,1,MS,1200519.90810,11.93333,0.00391,1200519.90810,1
46,1,MS,1198746.65708,11.83333,0.00388,1198746.65708,1
47,1,MS,1197021.17632,11.51667,0.00378,1197021.17632,1
48,1,MS,1195305.71067,11.66667,0.00383,1195305.71067,1
49,1,MS,1193740.36021,10.57500,0.00350,1193740.36021,1
50,1,MS,1192230.69974,10.33333,0.00343,1192230.69974,1
51,1,MS,1190701.71756,10.52500,0.00349,1190701.71756,1
52,1,MS,1189218.08222,10.36667,0.00344,1189218.08222,1
53,1,MS,1187874.61396,9.20000,0.00313,1187874.61396,1
54,1,MS,1186445.45525,10.15000,0.00338,1186445.45525,1
55,1,MS,1184663.01011,12.91667,0.00424,1184663.01011,1
56,1,MS,1182376.93647,16.43333,0.00560,1182376.93647,1
57,1,MS,1179815.25685,17.95000,0.00631,1179815.25685,1
58,1,MS,1177132.73544,18.99167,0.00683,1177132.73544,1
59,1,MS,1174296.09762,19.66667,0.00719,1174296.09762,1
60,1,MS,1171507.64183,19.79167,0.00726,1171507.64183,1
61,1,MS,1168670.40293,19.85000,0.00730,1168670.40293,1
62,1,MS,1165821.66278,20.20000,0.00749,1165821.66278,1
63,1,MS,1162722.06688,21.13333,0.00804,1162722.06688,1
64,1,MS,1160056.20413,19.43333,0.00707,1160056.20413,1
65,1,MS,1157731.62981,17.50000,0.00609,1157731.62981,1
66,1,MS,1155808.05177,15.26667,0.00511,1155808.05177,1
67,1,MS,1154101.74527,13.67500,0.00450,1154101.74527,1
68,1,MS,1152571.57295,12.49167,0.00409,1152571.57295,1
69,1,MS,1151249.83235,10.66667,0.00353,1151249.83235,1
70,1,MS,1149987.30557,10.26667,0.00341,1149987.30557,1
71,1,MS,1148673.82814,10.75833,0.00355,1148673.82814,1
72,1,MS,1147465.08557,9.92500,0.00332,1147465.08557,1
73,1,MS,1146374.55678,8.70000,0.00300,1146374.55678,1
74,1,MS,1145349.39007,8.10833,0.00285,1145349.39007,1
75,1,MS,1144326.34207,8.10833,0.00285,1144326.34207,1
76,1,MS,1143365.27746,7.50833,0.00271,1143365.27746,1
77,1,MS,1142391.03763,7.70000,0.00276,1142391.03763,1
78,1,MS,1141235.89611,9.94167,0.00332,1141235.89611,1
79,1,MS,1139748.24921,13.10000,0.00430,1139748.24921,1
80,1,MS,1137778.61989,17.04167,0.00588,1137778.61989,1
81,1,MS,1135564.29547,18.60000,0.00663,1135564.29547,1
82,1,MS,1133284.35222,19.43333,0.00707,1133284.35222,1
83,1,MS,1130879.96643,20.06667,0.00742,1130879.96643,1
84,1,MS,1128535.75497,20.09167,0.00743,1128535.75497,1
85,1,MS,1126022.55756,20.85833,0.00788,1126022.55756,1
86,1,MS,1123538.05165,21.07500,0.00801,1123538.05165,1
87,1,MS,1121171.52244,20.25833,0.00753,1121171.52244,1
88,1,MS,1118978.64305,19.54167,0.00713,1118978.64305,1
89,1,MS,1116847.74469,19.00833,0.00684,1116847.74469,1
90,1,MS,1115048.56948,17.06667,0.00589,1115048.56948,1
91,1,MS,1113484.37417,15.20000,0.00508,1113484.37417,1
92,1,MS,1112179.09397,13.12500,0.00431,1112179.09397,1
93,1,MS,1110977.59869,12.07500,0.00396,1110977.59869,1
94,1,MS,1109708.36363,12.97500,0.00426,1109708.36363,1
95,1,MS,1108320.36027,14.10833,0.00466,1108320.36027,1
96,1,MS,1106904.67335,14.65833,0.00487,1106904.67335,1
97,1,MS,1105462.68485,14.92500,0.00497,1105462.68485,1
98,1,MS,1104036.50224,15.11667,0.00505,1104036.50224,1
99,1,MS,1102617.74603,15.09167,0.00504,1102617.74603,1
100,1,MS,1101252.21542,14.94167,0.00498,1101252.21542,1
101,1,MS,1099867.82318,15.15833,0.00507,1099867.82318,1
102,1,MS,1098501.45899,15.34167,0.00514,1098501.45899,1
103,1,MS,1096941.16191,17.08333,0.00589,1096941.16191,1
104,1,MS,1095229.42626,18.75833,0.00671,1095229.42626,1
105,1,MS,1093386.21487,19.75000,0.00724,1093386.21487,1
106,1,MS,1091487.28754,20.63333,0.00774,1091487.28754,1
107,1,MS,1089529.64589,20.93333,0.00792,1089529.64589,1
108,1,MS,1087588.81509,21.20000,0.00808,1087588.81509,1
109,1,MS,1085577.51952,21.45000,0.00823,1085577.51952,1
110,1,MS,1083664.29023,21.07500,0.00801,1083664.29023,1
111,1,MS,1081734.83017,20.92500,0.00792,1081734.83017,1
112,1,MS,1079929.81902,20.30000,0.00755,1079929.81902,1
113,1,MS,1078283.23222,18.88333,0.00678,1078283.23222,1
114,1,MS,1076907.13010,16.76667,0.00575,1076907.13010,1
115,1,MS,1075674.73059,15.25000,0.00510,1075674.73059,1
116,1,MS,1074595.46803,13.77500,0.00454,1074595.46803,1
117,1,MS,1073564.55286,13.16667,0.00432,1073564.55286,1
118,1,MS,1072600.49202,12.54167,0.00411,1072600.49202,1
119,1,MS,1071580.62957,13.24167,0.00435,1071580.62957,1
120,1,MS,1070664.79886,12.13333,0.00398,1070664.79886,1
121,1,MS,1069788.09214,11.60833,0.00381,1069788.09214,1
122,1,MS,1068938.09444,11.44167,0.00376,1068938.09444,1
123,1,MS,1068090.12208,11.43333,0.00376,1068090.12208,1
124,1,MS,1067175.25852,12.61667,0.00413,1067175.25852,1
125,1,MS,1066234.62588,12.99167,0.00426,1066234.62588,1
126,1,MS,1065228.83710,14.12500,0.00467,1065228.83710,1
127,1,MS,1064051.88137,16.15000,0.00548,1064051.88137,1
128,1,MS,1062774.98621,17.61667,0.00614,1062774.98621,1
129,1,MS,1061390.10625,18.68333,0.00667,1061390.10625,1
130,1,MS,1059955.21229,19.60000,0.00716,1059955.21229,1
131,1,MS,1058466.32521,20.00000,0.00738,1058466.32521,1
132,1,MS,1057011.70043,20.05000,0.00741,1057011.70043,1
133,1,MS,1055537.10312,20.03333,0.00740,1055537.10312,1
134,1,MS,1054141.62955,19.57500,0.00714,1054141.62955,1
135,1,MS,1052786.63311,18.97500,0.00682,1052786.63311,1
136,1,MS,1051460.42924,18.95000,0.00681,1051460.42924,1
137,1,MS,1050217.81246,17.94167,0.00630,1050217.81246,1
138,1,MS,1049087.07039,16.97500,0.00584,1049087.07039,1
139,1,MS,1048047.90249,15.80833,0.00533,1048047.90249,1
140,1,MS,1047052.39838,15.52500,0.00522,1047052.39838,1
141,1,MS,1046067.44551,15.35833,0.00515,1046067.44551,1
142,1,MS,1045112.64962,15.25833,0.00511,1045112.64962,1
143,1,MS,1044151.96338,15.33333,0.00514,1044151.96338,1
144,1,MS,1043198.12088,15.56667,0.00523,1043198.12088,1
145,1,MS,1042227.37917,15.80000,0.00533,1042227.37917,1
146,1,MS,1041271.77966,15.95000,0.00539,1041271.77966,1
147,1,MS,1040317.32257,15.95000,0.00539,1040317.32257,1
148,1,MS,1039407.33442,15.69167,0.00528,1039407.33442,1
149,1,MS,1038502.61040,15.63333,0.00526,1038502.61040,1
150,1,MS,1037609.88199,15.81667,0.00534,1037609.88199,1
151,1,MS,1036689.75810,16.21667,0.00551,1036689.75810,1
152,1,MS,1035819.40419,15.86667,0.00536,1035819.40419,1
153,1,MS,1034908.94640,16.45000,0.00561,1034908.94640,1
154,1,MS,1033949.51203,17.53333,0.00610,1033949.51203,1
155,1,MS,1032996.31902,17.44167,0.00606,1032996.31902,1
156,1,MS,1032045.68292,17.80833,0.00624,1032045.68292,1
157,1,MS,1031039.49836,18.50000,0.00658,1031039.49836,1
158,1,MS,1030088.64212,18.15000,0.00640,1030088.64212,1
159,1,MS,1029149.76777,17.90833,0.00629,1029149.76777,1
160,1,MS,1028262.76823,17.51667,0.00610,1028262.76823,1
161,1,MS,1027393.42388,17.18333,0.00594,1027393.42388,1
162,1,MS,1026571.51633,16.79167,0.00576,1026571.51633,1
163,1,MS,1025762.12362,16.54167,0.00565,1025762.12362,1
164,1,MS,1024977.43301,16.48333,0.00562,1024977.43301,1
165,1,MS,1024178.24772,16.68333,0.00571,1024178.24772,1
166,1,MS,1023434.99643,16.10000,0.00546,1023434.99643,1
167,1,MS,1022733.08779,15.35000,0.00514,1022733.08779,1
168,1,MS,1022069.34019,14.95000,0.00498,1022069.34019,1
169,1,MS,1021406.13197,14.92500,0.00497,1021406.13197,1
170,1,MS,1020780.39178,14.49167,0.00480,1020780.39178,1
171,1,MS,1020171.33327,14.14167,0.00467,1020171.33327,1
172,1,MS,1019560.61843,14.47500,0.00480,1019560.61843,1
173,1,MS,1018950.37025,14.45833,0.00479,1018950.37025,1
174,1,MS,1018329.72471,14.99167,0.00500,1018329.72471,1
175,1,MS,1017615.85887,16.76667,0.00575,1017615.85887,1
176,1,MS,1016772.91723,19.41667,0.00706,1016772.91723,1
177,1,MS,1015825.38979,20.91667,0.00791,1015825.38979,1
178,1,MS,1014852.66408,21.80000,0.00845,1014852.66408,1
179,1,MS,1013826.78950,22.30000,0.00877,1013826.78950,1
180,1,MS,1012800.94889,22.68333,0.00903,1012800.94889,1
181,1,MS,1011758.94438,22.50000,0.00890,1011758.94438,1
182,1,MS,1010745.93704,22.36667,0.00882,1010745.93704,1
183,1,MS,1009745.28341,21.76667,0.00843,1009745.28341,1
184,1,MS,1008846.51184,20.52500,0.00768,1008846.51184,1
185,1,MS,1008009.61971,19.25000,0.00697,1008009.61971,1
186,1,MS,1007309.74214,17.10000,0.00590,1007309.74214,1
187,1,MS,1006696.86605,15.21667,0.00509,1006696.86605,1
188,1,MS,1006066.39138,15.79167,0.00533,1006066.39138,1
189,1,MS,1005526.18286,13.74167,0.00453,1005526.18286,1
190,1,MS,1005062.31734,12.01667,0.00394,1005062.31734,1
191,1,MS,1004616.77605,11.46667,0.00377,1004616.77605,1
192,1,MS,1004183.50350,11.30000,0.00371,1004183.50350,1
193,1,MS,1003760.78362,10.96667,0.00361,1003760.78362,1
194,1,MS,1003351.52632,10.75000,0.00355,1003351.52632,1
195,1,MS,1002959.13647,10.21667,0.00340,1002959.13647,1
196,1,MS,1002571.03948,10.25833,0.00341,1002571.03948,1
197,1,MS,1002190.16519,10.01667,0.00334,1002190.16519,1
198,1,MS,1001788.22042,10.86667,0.00359,1001788.22042,1
199,1,MS,1001294.42794,13.40000,0.00440,1001294.42794,1
200,1,MS,1000731.77577,15.36667,0.00515,1000731.77577,1
201,1,MS,1000076.11286,17.29167,0.00599,1000076.11286,1
202,1,MS,999406.94625,17.95833,0.00631,999406.94625,1
203,1,MS,998701.03243,18.56667,0.00661,998701.03243,1
204,1,MS,997982.57206,19.20000,0.00694,997982.57206,1
205,1,MS,997224.96478,19.74167,0.00724,997224.96478,1
206,1,MS,996499.80147,19.51667,0.00711,996499.80147,1
207,1,MS,995752.80840,19.69167,0.00721,995752.80840,1
208,1,MS,995041.08094,19.37500,0.00704,995041.08094,1
209,1,MS,994387.61116,18.05833,0.00636,994387.61116,1
210,1,MS,993829.13340,16.26667,0.00553,993829.13340,1
211,1,MS,993293.27138,15.60000,0.00525,993293.27138,1
212,1,MS,992772.56173,15.48333,0.00520,992772.56173,1
213,1,MS,992292.52405,14.36667,0.00476,992292.52405,1
214,1,MS,991872.01242,12.91667,0.00424,991872.01242,1
215,1,MS,991444.41499,13.06667,0.00429,991444.41499,1
216,1,MS,991069.21022,11.64167,0.00382,991069.21022,1
217,1,MS,990665.22229,12.51667,0.00410,990665.22229,1
218,1,MS,990251.55078,13.05000,0.00428,990251.55078,1
219,1,MS,989826.77767,13.35000,0.00439,989826.77767,1
220,1,MS,989426.35159,12.85833,0.00422,989426.35159,1
221,1,MS,989066.81375,11.50000,0.00378,989066.81375,1
222,1,MS,988662.95841,13.18333,0.00433,988662.95841,1
223,1,MS,988188.89248,15.16667,0.00507,988188.89248,1
224,1,MS,987660.60292,16.91667,0.00582,987660.60292,1
225,1,MS,987079.49951,18.05833,0.00636,987079.49951,1
226,1,MS,986458.78848,19.29167,0.00699,986458.78848,1
227,1,MS,985779.76165,20.20833,0.00750,985779.76165,1
228,1,MS,985069.82575,21.07500,0.00801,985069.82575,1
229,1,MS,984330.86234,21.16667,0.00806,984330.86234,1
230,1,MS,983574.12165,21.65000,0.00836,983574.12165,1
231,1,MS,982821.74436,21.06667,0.00800,982821.74436,1
232,1,MS,982115.99179,20.33333,0.00757,982115.99179,1
233,1,MS,981441.51091,19.31667,0.00701,981441.51091,1
234,1,MS,980922.79013,15.99167,0.00541,980922.79013,1
235,1,MS,980436.41586,14.92500,0.00497,980436.41586,1
236,1,MS,980089.46299,10.78333,0.00356,980089.46299,1
237,1,MS,979787.93555,8.95833,0.00306,979787.93555,1
238,1,MS,979505.81211,8.22500,0.00288,979505.81211,1
239,1,MS,979228.55038,7.95000,0.00282,979228.55038,1
240,1,MS,978940.00453,8.53333,0.00296,978940.00453,1
241,1,MS,978670.46966,7.67500,0.00275,978670.46966,1
242,1,MS,978418.35060,6.97500,0.00260,978418.35060,1
243,1,MS,978180.47671,6.25833,0.00244,978180.47671,1
244,1,MS,977937.65021,6.60000,0.00251,977937.65021,1
245,1,MS,977674.78321,7.52500,0.00272,977674.78321,1
246,1,MS,977337.24264,10.72500,0.00354,977337.24264,1
247,1,MS,976774.91145,17.10000,0.00590,976774.91145,1
248,1,MS,976124.78417,19.46667,0.00709,976124.78417,1
249,1,MS,975392.52621,20.94167,0.00793,975392.52621,1
250,1,MS,974595.03846,22.62500,0.00899,974595.03846,1
251,1,MS,973689.65097,24.10000,0.01002,973689.65097,1
252,1,MS,972823.64030,23.94167,0.00990,972823.64030,1
253,1,MS,971948.75589,23.70833,0.00973,971948.75589,1
254,1,MS,971008.14766,25.17500,0.01082,971008.14766,1
255,1,MS,970032.37398,25.30833,0.01093,970032.37398,1
256,1,MS,969184.77962,23.79167,0.00979,969184.77962,1
257,1,MS,968449.27346,21.55000,0.00830,968449.27346,1
258,1,MS,967839.98564,19.36667,0.00703,967839.98564,1
259,1,MS,967249.20778,18.76667,0.00672,967249.20778,1
260,1,MS,966655.44737,19.20833,0.00695,966655.44737,1
261,1,MS,966138.99740,17.26667,0.00598,966138.99740,1
262,1,MS,965592.56004,18.37500,0.00652,965592.56004,1
263,1,MS,965042.06858,18.37500,0.00652,965042.06858,1
264,1,MS,964471.55966,19.29167,0.00699,964471.55966,1
265,1,MS,963891.05651,19.43333,0.00707,963891.05651,1
266,1,MS,963361.86574,18.66667,0.00666,963361.86574,1
267,1,MS,962871.82854,17.59167,0.00613,962871.82854,1
268,1,MS,962346.53715,18.94167,0.00681,962346.53715,1
269,1,MS,961862.88695,17.79167,0.00623,961862.88695,1
270,1,MS,961460.89809,15.75000,0.00531,961460.89809,1
271,1,MS,961062.92838,15.55833,0.00523,961062.92838,1
272,1,MS,960674.54292,15.56667,0.00523,960674.54292,1
273,1,MS,960261.49464,16.28333,0.00554,960261.49464,1
274,1,MS,959853.00614,16.48333,0.00562,959853.00614,1
275,1,MS,959445.50404,16.35833,0.00557,959445.50404,1
276,1,MS,959053.88082,16.15000,0.00548,959053.88082,1
277,1,MS,958685.28974,15.25833,0.00511,958685.28974,1
278,1,MS,958340.65446,14.63333,0.00486,958340.65446,1
279,1,MS,957996.08291,14.50833,0.00481,957996.08291,1
280,1,MS,957660.93275,14.37500,0.00476,957660.93275,1
281,1,MS,957319.58956,14.49167,0.00480,957319.58956,1
282,1,MS,956981.89842,14.59167,0.00484,956981.89842,1
283,1,MS,956637.67973,14.73333,0.00490,956637.67973,1
284,1,MS,956296.33824,14.89167,0.00496,956296.33824,1
285,1,MS,955950.67159,14.96667,0.00499,955950.67159,1
286,1,MS,955608.08169,15.14167,0.00506,955608.08169,1
287,1,MS,955258.92468,15.30833,0.00513,955258.92468,1
288,1,MS,954913.72875,15.47500,0.00519,954913.72875,1
289,1,MS,954562.58063,15.62500,0.00526,954562.58063,1
290,1,MS,954216.35340,15.77500,0.00532,954216.35340,1
291,1,MS,953864.73040,15.90833,0.00538,953864.73040,1
292,1,MS,953516.68683,16.12500,0.00547,953516.68683,1
293,1,MS,953163.52030,16.25000,0.00552,953163.52030,1
294,1,MS,952814.36367,16.46667,0.00562,952814.36367,1
295,1,MS,952446.46955,17.07500,0.00589,952446.46955,1
296,1,MS,952066.83298,17.90000,0.00628,952066.83298,1
297,1,MS,951650.97478,19.00000,0.00684,951650.97478,1
298,1,MS,951200.60941,20.55000,0.00769,951200.60941,1
299,1,MS,950735.95817,20.76667,0.00782,950735.95817,1
300,1,MS,950249.93488,21.75833,0.00843,950249.93488,1
301,1,MS,949739.29787,22.00833,0.00859,949739.29787,1
302,1,MS,949246.25318,21.77500,0.00844,949246.25318,1
303,1,MS,948751.44125,21.31667,0.00815,948751.44125,1
304,1,MS,948289.48951,20.55000,0.00769,948289.48951,1
305,1,MS,947846.31362,19.55833,0.00714,947846.31362,1
306,1,MS,947420.92296,19.21667,0.00695,947420.92296,1
307,1,MS,947003.29789,18.67500,0.00667,947003.29789,1
308,1,MS,946605.03995,18.34167,0.00650,946605.03995,1
309,1,MS,946227.99703,17.44167,0.00606,946227.99703,1
310,1,MS,945869.88410,17.08333,0.00589,945869.88410,1
311,1,MS,945521.24876,16.60833,0.00568,945521.24876,1
312,1,MS,945189.12012,16.30000,0.00554,945189.12012,1
313,1,MS,944850.00902,16.46667,0.00562,944850.00902,1
314,1,MS,944524.33678,16.28333,0.00554,944524.33678,1
315,1,MS,944206.05819,15.90833,0.00538,944206.05819,1
316,1,MS,943896.45553,15.88333,0.00537,943896.45553,1
317,1,MS,943583.26771,15.95833,0.00540,943583.26771,1
318,1,MS,943273.80483,16.15000,0.00548,943273.80483,1
319,1,MS,942947.57033,16.75833,0.00575,942947.57033,1
320,1,MS,942629.31444,16.81667,0.00577,942629.31444,1
321,1,MS,942294.82648,17.38333,0.00603,942294.82648,1
322,1,MS,941960.45381,17.78333,0.00622,941960.45381,1
323,1,MS,941616.00361,18.06667,0.00636,941616.00361,1
324,1,MS,941281.54432,18.05833,0.00636,941281.54432,1
325,1,MS,940955.95423,17.55833,0.00612,940955.95423,1
326,1,MS,940641.22833,17.41667,0.00605,940641.22833,1
327,1,MS,940326.44811,17.24167,0.00597,940326.44811,1
328,1,MS,940025.36493,16.94167,0.00583,940025.36493,1
329,1,MS,939721.61114,16.89167,0.00581,939721.61114,1
330,1,MS,939424.30032,16.90833,0.00581,939424.30032,1
331,1,MS,939129.21972,16.67500,0.00571,939129.21972,1
332,1,MS,938843.13605,16.58333,0.00567,938843.13605,1
333,1,MS,938564.58621,16.13333,0.00547,938564.58621,1
334,1,MS,938302.44347,15.65000,0.00527,938302.44347,1
335,1,MS,938041.73609,15.49167,0.00520,938041.73609,1
336,1,MS,937794.40360,15.10833,0.00505,937794.40360,1
337,1,MS,937545.79878,15.10000,0.00504,937545.79878,1
338,1,MS,937305.48826,14.95833,0.00499,937305.48826,1
339,1,MS,937066.03214,14.85000,0.00494,937066.03214,1
340,1,MS,936830.49124,14.93333,0.00498,936830.49124,1
341,1,MS,936593.10878,14.97500,0.00499,936593.10878,1
342,1,MS,936362.41203,14.90833,0.00497,936362.41203,1
343,1,MS,936132.44906,14.81667,0.00493,936132.44906,1
344,1,MS,935910.02644,14.68333,0.00488,935910.02644,1
345,1,MS,935684.46883,14.80833,0.00493,935684.46883,1
346,1,MS,935464.92000,14.75000,0.00490,935464.92000,1
347,1,MS,935246.45069,14.62500,0.00486,935246.45069,1
348,1,MS,935028.91062,14.83333,0.00494,935028.91062,1
349,1,MS,934806.79337,15.00833,0.00501,934806.79337,1
350,1,MS,934583.21216,15.34167,0.00514,934583.21216,1
351,1,MS,934355.56218,15.45000,0.00518,934355.56218,1
352,1,MS,934133.69560,15.34167,0.00514,934133.69560,1
353,1,MS,933911.75790,15.20000,0.00508,933911.75790,1
354,1,MS,933692.70349,15.24167,0.00510,933692.70349,1
355,1,MS,933470.46072,15.29167,0.00512,933470.46072,1
356,1,MS,933250.57203,15.39167,0.00516,933250.57203,1
357,1,MS,933026.76238,15.50833,0.00521,933026.76238,1
358,1,MS,932804.48444,15.69167,0.00528,932804.48444,1
359,1,MS,932576.69568,15.91667,0.00538,932576.69568,1
360,1,MS,932355.85144,15.81667,0.00534,932355.85144,1
361,1,MS,932150.77889,14.80833,0.00493,932150.77889,1
362,1,MS,931967.38462,13.63333,0.00449,931967.38462,1
363,1,MS,931806.39030,11.95833,0.00392,931806.39030,1
364,1,MS,931656.93149,11.20833,0.00369,931656.93149,1
365,1,MS,931512.02822,10.78333,0.00356,931512.02822,1
366,1,MS,931333.19609,13.61667,0.00448,931333.19609,1
367,1,MS,931117.45254,15.94167,0.00539,931117.45254,1
368,1,MS,930872.28955,17.96667,0.00631,930872.28955,1
369,1,MS,930592.28897,19.57500,0.00714,930592.28897,1
370,1,MS,930308.58444,20.05833,0.00741,930308.58444,1
371,1,MS,930021.50834,19.82500,0.00728,930021.50834,1
372,1,MS,929711.31894,20.89167,0.00790,929711.31894,1
373,1,MS,929356.28562,22.00000,0.00858,929356.28562,1
374,1,MS,928990.08989,22.32500,0.00879,928990.08989,1
375,1,MS,928602.29860,22.26667,0.00875,928602.29860,1
376,1,MS,928218.83758,22.01667,0.00859,928218.83758,1
377,1,MS,927855.84535,20.55833,0.00770,927855.84535,1
378,1,MS,927561.28021,17.74167,0.00620,927561.28021,1
379,1,MS,927328.82092,14.28333,0.00473,927328.82092,1
380,1,MS,927125.22159,12.59167,0.00413,927125.22159,1
381,1,MS,926940.56435,11.15000,0.00367,926940.56435,1
382,1,MS,926748.94597,11.66667,0.00383,926748.94597,1
383,1,MS,926568.48865,10.78333,0.00356,926568.48865,1
384,1,MS,926408.02927,9.43333,0.00319,926408.02927,1
385,1,MS,926255.94623,8.69167,0.00300,926255.94623,1
386,1,MS,926117.52202,7.64167,0.00274,926117.52202,1
387,1,MS,925984.24459,7.12500,0.00263,925984.24459,1
388,1,MS,925847.40777,7.53333,0.00272,925847.40777,1
389,1,MS,925706.31337,7.85000,0.00279,925706.31337,1
390,1,MS,925526.76134,10.94167,0.00361,925526.76134,1
391,1,MS,925244.62817,16.54167,0.00565,925244.62817,1
392,1,MS,924914.38911,19.05000,0.00686,924914.38911,1
393,1,MS,924549.47055,20.22500,0.00751,924549.47055,1
394,1,MS,924166.85411,21.32500,0.00816,924166.85411,1
395,1,MS,923763.35852,21.72500,0.00841,923763.35852,1
396,1,MS,923387.55910,21.08333,0.00801,923387.55910,1
397,1,MS,923010.33812,20.71667,0.00779,923010.33812,1
398,1,MS,922640.75496,20.67500,0.00777,922640.75496,1
399,1,MS,922272.47361,20.21667,0.00750,922272.47361,1
400,1,MS,921922.88386,19.75833,0.00725,921922.88386,1
401,1,MS,921576.82064,19.28333,0.00699,921576.82064,1
402,1,MS,921256.53516,18.51667,0.00659,921256.53516,1
403,1,MS,920939.77995,18.11667,0.00639,920939.77995,1
404,1,MS,920639.98151,17.69167,0.00618,920639.98151,1
405,1,MS,920344.94943,17.30833,0.00600,920344.94943,1
406,1,MS,920063.50691,17.01667,0.00586,920063.50691,1
407,1,MS,919779.17938,17.01667,0.00586,919779.17938,1
408,1,MS,919512.96619,16.50000,0.00563,919512.96619,1
409,1,MS,919251.01074,16.19167,0.00550,919251.01074,1
410,1,MS,919007.54716,15.56667,0.00523,919007.54716,1
411,1,MS,918764.08309,15.48333,0.00520,918764.08309,1
412,1,MS,918529.99522,15.29167,0.00512,918529.99522,1
413,1,MS,918294.11510,15.31667,0.00513,918294.11510,1
414,1,MS,918054.01941,15.87500,0.00536,918054.01941,1
415,1,MS,917793.50815,16.85000,0.00579,917793.50815,1
416,1,MS,917521.35072,17.83333,0.00625,917521.35072,1
417,1,MS,917231.86810,18.55000,0.00660,917231.86810,1
418,1,MS,916933.53907,19.40833,0.00705,916933.53907,1
419,1,MS,916603.07008,20.60833,0.00773,916603.07008,1
420,1,MS,916301.05680,19.82500,0.00728,916301.05680,1
421,1,MS,916019.65379,18.66667,0.00666,916019.65379,1
422,1,MS,915758.25484,17.96667,0.00631,915758.25484,1
423,1,MS,915482.21880,18.43333,0.00655,915482.21880,1
424,1,MS,915200.68169,19.00000,0.00684,915200.68169,1
425,1,MS,914918.19041,18.81667,0.00674,914918.19041,1
426,1,MS,914653.22266,18.28333,0.00647,914653.22266,1
427,1,MS,914396.87717,17.65833,0.00616,914396.87717,1
428,1,MS,914169.87243,16.35000,0.00557,914169.87243,1
429,1,MS,913979.80481,13.95833,0.00460,913979.80481,1
430,1,MS,913804.38997,13.12500,0.00431,913804.38997,1
431,1,MS,913634.22468,12.64167,0.00414,913634.22468,1
432,1,MS,913473.23337,12.12500,0.00397,913473.23337,1
433,1,MS,913316.79593,11.69167,0.00384,913316.79593,1
434,1,MS,913166.98734,11.32500,0.00372,913166.98734,1
